Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Manufacturer
https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Wheeler/dp/B0992JCN1W/ref=sr_1_72?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-72,Lavie Sport Lino M Duffle Wheeler Bag for Travel | 2 Wheel Luggage Bag | Travel Bag with Adjustable Handle  ,749,3.8 out of 5 stars,"3,270","The Lino M wheel Duffle Bag from Lavie Sport is a voluminous yet lightweight travel duffle. Made of high quality and durable materials, it provides the same function as a large-sized suitcase.Perfect travel duffle for weekend getaways.Built to last: This duffle bag for travel features a fully lined interior and is built with high-quality polyester fabric for utmost durability. Made from water repellent & wear-resistant material & premium zippers, makes it a super durable and lightweight all-weather travel duffle bag.Plenty of Space & Easy to carry: The front side features a zippered pocket that is perfect to store quick access essentials. Lino luggage bags for travel has sturdy heavy-duty treaded rubber wheels in a protective wheel housing for smooth mobility and maximum durability.External Dimension: Length – 53cm, Width – 24cm Height – 29cm, Weight – 1.8 Kg Capacity – 50 litres.Manufacturer warranty - 2 years",B0992JCN1W,Bagzone Lifestyle Pvt Ltd
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_73?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-73,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey)  ,699,3.8 out of 5 stars,261,Material: Water Resistant Strong PolyesterCompartments: 2 with paddingLaptop Size: 15.6 inch and belowDimensions: LxWxH - 11 x 6 x 18 inchesReflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover,B0BPVLXD53,ADISA
https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_74?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-74,ADISA SL5038 women girls sling bag  ,564,4.1 out of 5 stars,"1,192",Outer Material : PU / Synthetic LeatherClosure : Turn Lock; Compartments: 1; Pockets: 1Dimensions : L x W x H - 8.1 x 2.75 x 6 inchesInner Material Type : PolyesterAge Range Description : Adult; Outer Material Type: Polyurethane,B08Q4FHQLN,ADISA
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTc4MTg3Mzk5ODMxNTE1OjE2OTAxMjU5NDc6c3BfbXRmOjIwMTYzMDU5ODA0MTk4OjowOjo&url=%2FWALKENT-Multifunction-Duo-Marketing-Waterproof%2Fdp%2FB0BJ986NTC%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125947%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop Bag Ideal for Sales & Marketing Jobs - Waterproof, Cushioned Strap, Multiple Carrying Positions for Men - (Model Duo, 35 Ltrs)  ","3,029",4.6 out of 5 stars,19,"Care Instructions: Wipe with Damp ClothWith its water-resistant and scratch-resistant outer, the Duo bag is designed to keep your belongings safe and dry, even in challenging weather conditionsThe Bag features multiple compartments, including anti-theft pockets and a separate shoe compartment, making it easy to stay organized and keep all of your essentials in one placeWith its cushioned laptop compartment and padded shoulder straps and back, the Walkent Duo is designed for comfort, even when you're carrying a heavy load. With its huge capacity this bag is perfect for people in sales and marketingThe Bag also includes a number of convenient features, such as an external USB and audio port, a trolley sleeve for travel, and a high-quality durable zipper, separate shoe compartment, waterproof toiletries bag making it the ultimate choice for anyone looking for a functional and stylish laptop backpackThe Bag also includes a number of convenient features, such as an external USB and audio port, a trolley sleeve for travel, and a high-quality durable zipper, separate shoe compartment, waterproof toiletries bag making it the ultimate choice for anyone looking for a functional and stylish laptop backpack",B0BJ986NTC,"Walkent (OEM Shenzhen Xinli Bag Co., Ltd.)"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTc4MTg3Mzk5ODMxNTE1OjE2OTAxMjU5NDc6c3BfbXRmOjIwMTM0MDQ3OTEzNTk4OjowOjo&url=%2FSkating-Resistant-College-Backpack-Computer%2Fdp%2FB09791YC3D%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125947%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack  ",521,3.4 out of 5 stars,93,"★ Convenient & Safe: A Skating, inline, roller skates & casual, travel backpack is easier to carry anywhere. A customized padded fitting shoulder strap is more comfortable and relieves your shoulder. You can carry long period of time easily.★ Lightweight Backpack: Better padding nylon material is used to give maximum back support. Comfortable and proper ventilation in back side feels and relax your muscles. Adjustable and breathable shoulder straps relieve the stress of shoulders.★ Solid & Durable: This backpack is durable & water resistant with metal zippers. Secure & long usage and you can carry skating accessories daily or weekdays. Also look like professional backpack, easily to carry in school/college where you can easily stores books & other accessories. It is convenient for boys, girls, teens, adults, men’s or women’s.★ Multiple Pockets Available: Separate pocket is available for multipurpose fit 15.4 inches you can adjust lower dimension as well. One main pocket is also available for books/magazines/clothes/school/travel accessories. Mesh pocket at side easily to carry sipper or water bottles. Front Pocket is specially meant for store key, pen, pencil, cell phone.★ For Gift Purpose: You can also buy it for gifting purpose as well. You can give gift to your kids. 1 Bag please choose your bag accordingly.",B09791YC3D,"jaspo, jaspo industries ,11 new gautam nagar, kapurthala road, jalandhar"
https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_77?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-77,"BROGBUS pu Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags PU Leather Sling Messenger Bag (Brown, L- 10.05inch H- 11.5inch W- 3inch)  ",939,4.0 out of 5 stars,619,"Messenger Cross Body Bag: Handbags are considered as a fashion statement and also is a great utility. Hand bags can be used to carry important personal belongings which are needed on a daily basis. Hand Bags are very important in completing the outfit. They can be used to improve your appearance, and you can actually convey the look you want others to perceive simply by adjusting your appearance.Lightweight and Premium Leather: This is high quality classic genuine leather messenger bag from Wild Horn. Featuring an elegant design, hand stitched, dyed and aged messenger bag is long-lasting, light weight and a fine quality genuine leather product.Adjustable Strap <br>: This bag comes with an adjustable strap. They are great if sometimes you would like to wear your bag on your shoulder and other times you want to wear it across the body. You can just change the length to suit the need.Dimensions and Ideal Application: This messenger bag has main interior compartment with flap top closure for added security and a fully lined interior that includes zip pocket and slip pockets for organization. One rear zip pocket. The compartment has dedicated space for, I pad, tablet, phone & other small accessories. (DIMENSION: L- 10.05inch H- 11.5inch W- 3inch)",B09QLD9GJY,BROGBUS
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_78?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-78,ADISA Women's Girls Party Sling Bag Crossbody  ,378,4.0 out of 5 stars,573,"Outer Material: PU / Synthetic LeatherClosure: MagneticPockets: 1, Compartments: 1Height Adjustable Sling beltDimensions: LxWxH - 7.2 x 2.5 x 6.2 inches",B0B2WBJ2H8,ADISA
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_79?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-79,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)  ",599,3.8 out of 5 stars,899,Lightweight yet durable backpack/daypack for school use or everyday outingsFront storage pocket keeps smaller items neatly organized and easy to accessMesh pockets on both sides to accommodate your water bottle and umbrellaMesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defectsAge Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester,B09B277CR5,Safari Industries
https://www.amazon.in/LIBRA-Motorcycle-Backpack-Waterproof-Programmable/dp/B0C944JRPV/ref=sr_1_80?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-80,"LIBRA LED Motorcycle Hard Shell Backpack, Waterproof Backpack with Programmable and Color Screen, DIY Smart LED Display, Travel Backpack, Laptop Bag for Men  ","24,859",4.0 out of 5 stars,1,"Care Instructions: Hand Wash Only【Perfect Motorcycle Backpack】This backpack can hold all kinds of motorcycle helmets, 2 buckles for Safe Riding Design and Waterproof material，riding at any time without hindrance.【DIY Freely】The travel backpack with LED display screen, you can DIY text, animation and pictures as wish according your mood and needs. It is suitable for traveling, hiking, riding, commuting, school, outdoor adventure etc.【Large Capacity 】Size of LED backpack is about 36*18*48 cm with a expandable storage, a large zipper pocket and several independent small compartments, so it can easily hold helmets,laptop, cosmetics, tissues, keys, wallets, books, phones, umbrellas etc.【Material】Smart motorcycle backpack made of 3D hard shell waterproof, scratch-resistant materials. Design with 2 safe buckles, breathable back material, Reflective Strips, adjustable shoulder strap. Safety riding with the backpack in any time.【Easy to use only 3 Steps】1.Connect the power bank 2.Scan code and download the APP 3. Use it according to the instructions (Every backpack equipped with instructions manual).",JTLED055,B0C944JRPV
https://www.amazon.in/COSMUS-Polyester-Multi-functional-Convertible-15-6-Inch/dp/B07D1R1K84/ref=sr_1_81?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-81,COSMUS Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop  ,"2,255",4.2 out of 5 stars,965,26L capacity : Weight: 950 gm Dimension: 17.5x12.5x7.5 inches<br><br>Warranty Description: 1 Year Warranty Against Manufacturing Defects.; Compartment Description: Up To 15 Inches; Water Resistance Level: Water Resistant; Closure Type: Zipper; Lining Description: Polyurethane; Pattern Name: Solid; Style Name: Travel Backpacks; Age Range Description: Adult; Special Features: Laptop Compartment<br><br><br><br>,Cosmus,11 May 2018
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_82?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-82,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey)  ,819,4.2 out of 5 stars,"1,694",Meant for 15.6-inch laptopsMultiple compartments for additional accessoriesFront big pocket for quick-access your essentialsElegant and Lightweight Cross-dyed woven fabricFinished in Stylish warm dark grey and stretch to shoulder strapLaptop compartment fits up to 15.6 inch laptop with velcro laptop stripASUS reflective logo1 Year hardware warranty provided by the manufacturer from date of purchase,,
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_83?crid=2M096C6104MLT&keywords=bags&qid=1690125947&sprefix=ba%2Caps%2C283&sr=8-83,"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)  ","1,099",4.2 out of 5 stars,"1,408","DURABLE AND ULTRALIGHT: Made from water repellent and tear resistant fabric yet Weighs only 630 gmsFOLDABLE AND SPACIOUS: Capacity 60L. Unfolded Size: 22.5x14x11 inch, Folded Pouch Size: 11x11 inchVERSATILE: Perfect for use as a gym bag, sports bag, storage bag, weekender bag or Just-In-Case bagEVERYTHING ORGANIZED: A shoe compartment and 4 outer zippered pockets for easy access to essentialsJUST WHEN YOU NEED IT: Simply unfold the pouch to use as a luggage bag in case your suitcase swell",B07YFNXC3H,Stoned Walls
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTc4MTg3Mzk5ODMxNTE1OjE2OTAxMjU5NDc6c3BfYnRmOjIwMTYzODM2MDk0ODk4OjowOjo&url=%2FWALKENT-Darwstring-Waterproof-Resistant-Exterior%2Fdp%2FB0BRYDDG1L%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125947%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Stylish 15.6 inches Laptop Bag - Waterproof & Scratch Resistant Exterior for Office, College, Men, Women  ","1,989",4.6 out of 5 stars,9,"WATER RESISTANT & SCRATCH RESISTANT – Oxford Fabric Outer material is scratch r& water resistant. Covering Flap with tight zipper makes this bag almost waterproofSPECIAL DESIGN FLAP CLOSURE WITH HOOKS - Two toned special design and button hook closure makes this bag attractive and stylishANTI THEFT POCKET – A specially designed pocket at the back of the back makes a perfect place to keep your wallet, mobile etc.. and safe from theftSTYLISH & FASHIONABLE – Two tone colour with PU material on top and bottom makes this bag highly attractive and stylishMULTIPLE APPLICATIONS - Perfect for Travel, Business, Daily use, Casual use, School, College, Office. Fits 15.6 inch laptop, tablets and more",B0BRYDDG1L,Walkent OEM Baoding
https://aax-eu.amazon.in/x/c/RJL01EGCJK72f2D3CD6OK08AAAGJg1tULwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICDh2-JW/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C6104MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=544ad851-60ae-456c-8c2b-63284488f1f9&pd_rd_w=Xuh4s&pd_rd_wg=icBeb&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=JQVPC2FB95QCCZC991SD&qid=1690125947&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-65-06195d41-65bd-48f4-8e70-03d97b6094ec,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty  ","1,900",4.6 out of 5 stars,69,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BR179L65,Acefour Accessories Pvt. Ltd.
